PhilippineStar	472122299	275877198005669888	null	Tue Dec 04 09:20:24 CET 2012	RT @apl_de: Please pray for the #Philippines. We are being hit hard by a typhoon. Hope everyone is safe. #GoAwayBopha #PabloPH
jaymeeLabsYou	386302699	275877259854872578	null	Tue Dec 04 09:20:38 CET 2012	Keep safe Philippines. #pray #pabloPH
acocolaya	283923641	275877294403366912	null	Tue Dec 04 09:20:47 CET 2012	kip safe everyone #pabloPH
ageau01	132067083	275877329488711681	null	Tue Dec 04 09:20:55 CET 2012	RT @iamsuperbianca: RT @nababaha We are seeing another Sendong. Only this time we are more prepared. #PabloPH
dost_pagasa	202890266	275877302305447936	null	Tue Dec 04 09:20:49 CET 2012	4:18pm: #PabloPH heavy-intense rains prevailing over #Siquijor. Take precautionary measures against flashfloods,... http://t.co/q9JLDCQ4
roycearellano	76357295	275877327064420352	null	Tue Dec 04 09:20:54 CET 2012	Thank God, ZERO casualty so far for #PabloPH! That's what it pays to prepare! #CDO
IchianDeeZee	73331347	275877276367851520	null	Tue Dec 04 09:20:42 CET 2012	He's coming....I can sense him. Stronger. Than ever. #PabloPH
iancg1	224807339	275877418068213760	null	Tue Dec 04 09:21:16 CET 2012	RT @dost_pagasa: 03:50pm: #PabloPH heavy rains affecting #MisamisOriental #LanaoDelNorte, #LanaoDelSur and #zamboangaDelSur and... http://t.co/QSmQiH5B
iamAnicia	103455959	275877355451465728	null	Tue Dec 04 09:21:01 CET 2012	Prayers for Visayas and Mindanao #LesserifnotZerocasualtyplease #PabloPH @officialTIMYAP @maxenemagalona @IAmDerekRamsay
itosiGuienGarma	342082533	275877410287792128	null	Tue Dec 04 09:21:14 CET 2012	RT @thecrusaderpub: Cagayan de Oro presently has 51 evacuation centers in total. #PabloPH #CDO
the_OnlyRex	143981969	275877401005813760	null	Tue Dec 04 09:21:12 CET 2012	RT @dost_pagasa: 04:0pm: #PabloPH heavy rains is expected to prevail for the next 3hrs overTacloban City & adjacent towns #Leyte... http://t.co/TErl7EXY
BeeeJaYu	452809701	275877387877638144	null	Tue Dec 04 09:21:09 CET 2012	Thank You! :* #PabloPH
nababaha	207812652	275877393946783744	null	Tue Dec 04 09:21:10 CET 2012	RT @dost_pagasa: 4:18pm: #PabloPH heavy-intense rains prevailing over #Siquijor. Take precautionary measures against flashfloods,... http://t.co/q9JLDCQ4
GEGNewsOnline	725532638	275877408836571136	null	Tue Dec 04 09:21:14 CET 2012	RT @thecrusaderpub: Cagayan de Oro presently has 51 evacuation centers in total. #PabloPH #CDO
thecrusaderpub	323156196	275877356042854400	null	Tue Dec 04 09:21:01 CET 2012	Cagayan de Oro presently has 51 evacuation centers in total. #PabloPH #CDO
paengLopez	73010036	275877382940946432	null	Tue Dec 04 09:21:08 CET 2012	RT @pcdspo: Rainfall amount the past hour in Visayas & Mindanao. http://t.co/0BUe8MaA | via @nababaha #PabloPH
jetomapi	750673316	275877436959375360	null	Tue Dec 04 09:21:21 CET 2012	RT @iamsuperbianca: stay safe, visayas and mindanao! please always listen to updates from pag-asa and ndrrmc! #PabloPH
the_OnlyRex	143981969	275877433574567936	null	Tue Dec 04 09:21:20 CET 2012	RT @dost_pagasa: 03:50pm: #PabloPH heavy rains is expected to prevail for the next 3hrs over Guian & adjacent towns #EasternSamar... http://t.co/BMpcrMbM
TissueElevator	305528960	275877439710830592	null	Tue Dec 04 09:21:21 CET 2012	And I'm sitting here waiting for PAGASA to declare no classes tomorrow. #TissueElevator #TeamFollowBack #PabloPH
TeenWide	553379755	275877467313541121	null	Tue Dec 04 09:21:28 CET 2012	WEATHER UPDATE: The Eye of the Typhoon Pablo is now located in Bohol, Tagbilaran City. #PabloPH
bankartboi	117409317	275877479648989184	null	Tue Dec 04 09:21:31 CET 2012	#PabloPH vs Disaster Preparedness http://t.co/vFBXIb4P
_im_darYL	405156229	275877470203432961	null	Tue Dec 04 09:21:29 CET 2012	RT @dost_pagasa: 4:18pm: #PabloPH heavy-intense rains prevailing over #Siquijor. Take precautionary measures against flashfloods,... http://t.co/q9JLDCQ4
CHANELians	777710666	275877449550688256	null	Tue Dec 04 09:21:24 CET 2012	4:18pm: #PabloPH heavy-intense rains prevailing over #Siquijor. | via PAGASA
beautletdown	39956644	275877525123641345	null	Tue Dec 04 09:21:42 CET 2012	The winds and the rain have picked up its pace! It's now at its strongest here in Duma. #Rappler #PabloPh @YouScoopGMA Will upload vid/pix
JojoMalig	143739132	275877532648226816	null	Tue Dec 04 09:21:43 CET 2012	RT @dost_pagasa: 4:18pm: #PabloPH heavy-intense rains prevailing over #Siquijor. Take precautionary measures against flashfloods,... http://t.co/q9JLDCQ4
reniceviktoria	200802698	275877561253392384	null	Tue Dec 04 09:21:50 CET 2012	RT @TissueElevator: And I'm sitting here waiting for PAGASA to declare no classes tomorrow. #TissueElevator #TeamFollowBack #PabloPH
jelinebearnod	463699113	275877530244878336	null	Tue Dec 04 09:21:43 CET 2012	hope we will never totally devastate here, no calamities can ruin our faith . Keep Safe ilongos..  #PabloPH
KennethNhol	343749080	275877576587743232	null	Tue Dec 04 09:21:54 CET 2012	RT @piacentralviz: CEBU: Ayala Mall in Cebu will close at 5pm today due to Typhoon #PabloPH. #SiloyReport"
TawengMd	401919083	275877574201184256	null	Tue Dec 04 09:21:53 CET 2012	@gmanews the wind and the rain in #dumaguete courtesy of #PabloPH but business as usual at #hospital #silliman http://t.co/VoxCS1dz
XianSays	69037342	275877586448564224	null	Tue Dec 04 09:21:56 CET 2012	RT @BacolodCity6100: Bacolod Government Numbers! http://t.co/r5OUlz0w #PabloPH #ReliefPH
ohohaldrin	197699073	275877591372664832	null	Tue Dec 04 09:21:57 CET 2012	#PabloPH .. alis alis alis!
totiELiCioUs	167302444	275877599484461058	null	Tue Dec 04 09:21:59 CET 2012	RT @thepaololorca: Godspeed to everybody in Mindanao and Visayas. #PabloPH
lhes_dyosa	106636682	275877611018788865	null	Tue Dec 04 09:22:02 CET 2012	RT @ANCALERTS: #PabloPH RT @talktoGLOBE: (1/4) Globe Telecom experienced service interruption due to fiber optic cuts in areas of Davao City, CDO, Bukidnon
icommittodrr	867510516	275877610158964736	null	Tue Dec 04 09:22:02 CET 2012	Let's all be united and pray for the safety of our Kababayan in Visayas and Mindanao. #PabloPH
fourtrinidad	289854332	275877618174279680	null	Tue Dec 04 09:22:04 CET 2012	I hope Mindanao is okay and in good condition despite of #PabloPH
itsmejagchan	498966698	275877613438914560	null	Tue Dec 04 09:22:03 CET 2012	“@iamsuperbianca: RT @nababaha We are seeing another Sendong. Only this time we are more prepared. #PabloPH”
jennycramirez	58415093	275877637832974336	null	Tue Dec 04 09:22:09 CET 2012	I'm really runnin' low on battery. :| #brownout #PabloPH
ALECvengers	549786038	275877642157318144	null	Tue Dec 04 09:22:10 CET 2012	HELLO GUYS! :) KEEP SAFE LALO NA YUNG TAGA VisMin! Malakas ang #PabloPH :(
_ninasung	264289817	275877667474116609	null	Tue Dec 04 09:22:16 CET 2012	#PabloPH lands in dumaguete! Strong winds and rain O_O scary shit!
toniolags	100768778	275877664915587072	null	Tue Dec 04 09:22:15 CET 2012	RT @TissueElevator: And I'm sitting here waiting for PAGASA to declare no classes tomorrow. #TissueElevator #TeamFollowBack #PabloPH
maikelatienza	107978997	275877728354439168	null	Tue Dec 04 09:22:30 CET 2012	Let us pray for the people affected by #PabloPH. All these too shall pass.
HappySweetMikay	65562648	275877737997144064	null	Tue Dec 04 09:22:32 CET 2012	RT @dost_pagasa: 4:18pm: #PabloPH heavy-intense rains prevailing over #Siquijor. Take precautionary measures against flashfloods,... http://t.co/q9JLDCQ4
vi0letsapphire	282965582	275877742061424640	null	Tue Dec 04 09:22:33 CET 2012	#PABLOPH stop it!!!
PIACentralViz	372066894	275877751918039041	null	Tue Dec 04 09:22:36 CET 2012	NEGOR: In Amlan, 42 families w/ 142 individuals were evacuated 2 Mun'l Central School & another 20 fams evac to Jugno Elem School #PabloPH
jrbaran	56642928	275877764865855488	null	Tue Dec 04 09:22:39 CET 2012	pandesal and pancit canton hits cherrylou_baran #pabloph http://t.co/bToQ7lPO
Georgisha	270297810	275877774391132160	null	Tue Dec 04 09:22:41 CET 2012	RT @dost_pagasa: 4:18pm: #PabloPH heavy-intense rains prevailing over #Siquijor. Take precautionary measures against flashfloods,... http://t.co/q9JLDCQ4
ryanallester	101495341	275877787431215104	null	Tue Dec 04 09:22:44 CET 2012	important advisory via The Crusader Publication #PabloPH http://t.co/WnYr0u9Y
Samledesma	33827636	275877785476681728	null	Tue Dec 04 09:22:44 CET 2012	I'm sure my dad would again say,"Fate schifo! Avete fatto solo del male alle persone!" Just like when he experienced #habagat. #PabloPH
aiymaldita	45727614	275877784692355072	null	Tue Dec 04 09:22:44 CET 2012	my prayer to all our kababayan in Visayas and Mindanao #PabloPh
raizamyrosell	710987654	275877803617034242	null	Tue Dec 04 09:22:48 CET 2012	RT @cebudailynews: Outdoor billboard tarpaulins in Cebu City's North Reclamation Area rolled down #PabloPH #SiloyReport http://t.co/LFOw4LST |@dalegisrael
thecrusaderpub	323156196	275877804707549185	null	Tue Dec 04 09:22:48 CET 2012	The Ugbayan Bridge connecting CDO and Talakag is confirmed broken. Dikes along CDO are compromised as well. #PabloPH #CDO
raizamyrosell	710987654	275877882709041152	null	Tue Dec 04 09:23:07 CET 2012	RT @cebudailynews: RT @piacentralviz: CEBU: Ayala Mall in Cebu will close at 5pm today due to Typhoon #PabloPH. #SiloyReport
eshane_heart	79151921	275877940733046784	null	Tue Dec 04 09:23:21 CET 2012	RT @TheodoreBoborol: Praying for the safety of my family and friends in Visayas and Mindanao. #PabloPH
macsiomai	17694813	275877914610913280	null	Tue Dec 04 09:23:15 CET 2012	Apparently, @enjoyGLOBE & other network subscribers in #Davao & GenSan are having problems w/ their connections. #PabloPH #fb #ayusinnyopls
amztee	261209738	275877886873985024	null	Tue Dec 04 09:23:08 CET 2012	Pablo is making  its way to Visayas areas. Stay safe.Be prepared. #PabloPH
Preskeemadiong	317597327	275877902300626945	null	Tue Dec 04 09:23:12 CET 2012	@ANCALERTS Houses near Rodelsa Circle and Cdo River submereged in water! #PabloPH http://t.co/UgcUSmUQ
choose_Belle	327135657	275877952154107904	null	Tue Dec 04 09:23:24 CET 2012	RT @dost_pagasa: 4:18pm: #PabloPH heavy-intense rains prevailing over #Siquijor. Take precautionary measures against flashfloods,... http://t.co/q9JLDCQ4
thecrusaderpub	323156196	275877899242967040	null	Tue Dec 04 09:23:11 CET 2012	Residents along the Cagayan River are strongly advised to evacuate. #PabloPH #CDO
JojoMalig	143739132	275877824680820736	null	Tue Dec 04 09:22:53 CET 2012	RT @nababaha: Latest position and track of typhoon #PabloPH. http://t.co/oK76kr8q
sailindayao	79890045	275877888744620032	null	Tue Dec 04 09:23:08 CET 2012	RT @iamsuperbianca: RT @nababaha We are seeing another Sendong. Only this time we are more prepared. #PabloPH
RealPatrick31	533822230	275877957321515008	null	Tue Dec 04 09:23:25 CET 2012	RT @dost_pagasa: 4:18pm: #PabloPH heavy-intense rains prevailing over #Siquijor. Take precautionary measures against flashfloods,... http://t.co/q9JLDCQ4
jhelainepalo09	149445578	275877939348905984	null	Tue Dec 04 09:23:20 CET 2012	RT @ALECvengers: HELLO GUYS! :) KEEP SAFE LALO NA YUNG TAGA VisMin! Malakas ang #PabloPH :(
ilyakristine	87969787	275877878632181760	null	Tue Dec 04 09:23:06 CET 2012	Yes! Let there be light... #electricity #CDO #PabloPH
TheodoreBoborol	24499403	275877860022034432	null	Tue Dec 04 09:23:02 CET 2012	Praying for the safety of my family and friends in Visayas and Mindanao. #PabloPH
Pillarrrrr	272780839	275877972169351168	null	Tue Dec 04 09:23:28 CET 2012	RT @iamsuperbianca: stay safe, visayas and mindanao! please always listen to updates from pag-asa and ndrrmc! #PabloPH
abikwok	11287202	275877975436701697	null	Tue Dec 04 09:23:29 CET 2012	RT @dost_pagasa: 4:18pm: #PabloPH heavy-intense rains prevailing over #Siquijor. Take precautionary measures against flashfloods,... http://t.co/q9JLDCQ4
ANCALERTS	44728980	275877989739278336	null	Tue Dec 04 09:23:32 CET 2012	#PabloPH RT @jeffcanoy: Took this photo earlier here in Hinatuan, Surigao del Sur. http://t.co/PSbBiddc
itsMiChat	287114837	275877988933967872	null	Tue Dec 04 09:23:32 CET 2012	RT @TheodoreBoborol: Praying for the safety of my family and friends in Visayas and Mindanao. #PabloPH
tinnyora	80532681	275878049973694464	null	Tue Dec 04 09:23:47 CET 2012	RT @ANCALERTS: RT @LexiSchulze: So rare to see the waters of #Boracay w/ no boat or sport activity. #PabloPH http://t.co/m1jISgTM
CandiesFlossin	418586194	275878050909016065	null	Tue Dec 04 09:23:47 CET 2012	RT @jaymeeLabsYou: Keep safe Philippines. #pray #pabloPH
TheJoyLeonar	151711260	275878054390272000	null	Tue Dec 04 09:23:48 CET 2012	RT @dost_pagasa: 4:18pm: #PabloPH heavy-intense rains prevailing over #Siquijor. Take precautionary measures against flashfloods,... http://t.co/q9JLDCQ4
PIACentralViz	372066894	275878063923949568	null	Tue Dec 04 09:23:50 CET 2012	NEGOR: OCD said 250 families n coastal areas & along Tanjay River r ready 4 evac 2 Villaflores College in Tanjay #PabloPH
roycearellano	76357295	275878072757153792	null	Tue Dec 04 09:23:52 CET 2012	People near Iponan River must move to higher ground too NOW. #CDO #PabloPH
lalalaPatricia	69260070	275878091488899074	null	Tue Dec 04 09:23:57 CET 2012	gloomy weather! #nonstop #rain #pabloph http://t.co/qa4iAmlw
kathy_0904	176391167	275878158073466880	null	Tue Dec 04 09:24:13 CET 2012	RT @TheodoreBoborol: Praying for the safety of my family and friends in Visayas and Mindanao. #PabloPH
MiguelEspiritu	744677586	275878155313627136	null	Tue Dec 04 09:24:12 CET 2012	Please pray for some parts of the Philippines  #PabloPH
Monrilyrockz	53920996	275878129917128705	null	Tue Dec 04 09:24:06 CET 2012	RT @cebudailynews: RT @piacentralviz: CEBU: Ayala Mall in Cebu will close at 5pm today due to Typhoon #PabloPH. #SiloyReport
archiSEFu	72019594	275878164645953536	null	Tue Dec 04 09:24:14 CET 2012	#PabloPh RT @nababaha: We are seeing another Sendong. Only this time we are more prepared.
yesmariamaldita	73613234	275878128226816000	null	Tue Dec 04 09:24:05 CET 2012	4:18pm: #PabloPH heavy-intense rains prevailing over #Siquijor.
jenotzskie	533793202	275878136783179776	null	Tue Dec 04 09:24:08 CET 2012	RT @PIACentralViz: CEBU: Typhoon #PabloPH will cause strongr winds & rain by evening today in Cebu, according to PAGASA-Mactan.
dost_pagasa	202890266	275878173957320704	null	Tue Dec 04 09:24:16 CET 2012	4:18pm: #PabloPH heavy-intense rains xpected for the nxt 3 hrs over Dumaguete City, Staton & adjacent towns... http://t.co/xIPLjmFp
arcanville	119269668	275878174833930240	null	Tue Dec 04 09:24:17 CET 2012	RT @ABSCBNNews: RT @nababaha: Mandulog River now at 6.01 m and still on the rise. http://t.co/nSnbqQ1w #PabloPH
ABSCBNNews	15872418	275878182727589890	null	Tue Dec 04 09:24:18 CET 2012	RT @jeffcanoy: Took this photo earlier here in Hinatuan, Surigao del Sur. http://t.co/ys7f25LF #PabloPH
gmanetwork	39455426	275878183079907328	null	Tue Dec 04 09:24:19 CET 2012	Typhoon #PabloPH is strongest storm to hit Mindanao in two decades http://t.co/3FWbLb2P via GMA NEWS
walltowallnews	250529087	275878192026370048	null	Tue Dec 04 09:24:21 CET 2012	RT @News5AKSYON: Surigao del Sur now under state of calamity #PabloPH
Teteysdaprince	38751252	275878202017202176	null	Tue Dec 04 09:24:23 CET 2012	RT @ANCALERTS: #PabloPH RT @jeffcanoy: Took this photo earlier here in Hinatuan, Surigao del Sur. http://t.co/PSbBiddc
jetomapi	750673316	275878212666548225	null	Tue Dec 04 09:24:26 CET 2012	RT @ANCALERTS: #PabloPH RT @jeffcanoy: Took this photo earlier here in Hinatuan, Surigao del Sur. http://t.co/PSbBiddc
dontlietoMAE	313233497	275878232547553281	null	Tue Dec 04 09:24:30 CET 2012	RT @dost_pagasa: 4:18pm: #PabloPH heavy-intense rains prevailing over #Siquijor. Take precautionary measures against flashfloods,... http://t.co/q9JLDCQ4
jamelleann	94823429	275878225924718592	null	Tue Dec 04 09:24:29 CET 2012	"@nababaha We are seeing another Sendong. Only this time we are more prepared. #PabloPH"
ABSCBNNews	15872418	275878242366410752	null	Tue Dec 04 09:24:33 CET 2012	RT @primyck: The rain has stopped in CDO, but now, just as it happened during Sendong, the flood water is rising after the rain. #PabloPH
johnroces	263170386	275878248548814848	null	Tue Dec 04 09:24:34 CET 2012	#PabloPH  wreaking havoc!
RailonDeniega	700898750	275878238239207424	null	Tue Dec 04 09:24:32 CET 2012	#PabloPH ~~~
franceskara	121810029	275878314558775296	null	Tue Dec 04 09:24:50 CET 2012	RT @ANCALERTS: #PabloPH RT @jeffcanoy: Took this photo earlier here in Hinatuan, Surigao del Sur. http://t.co/PSbBiddc
RailonDeniega	700898750	275878298473607168	null	Tue Dec 04 09:24:46 CET 2012	#PabloPH Visayas Also Mindanano Keep Safe #PabloPH
WebStalker	171849865	275878283902607360	null	Tue Dec 04 09:24:43 CET 2012	CONGRATULATIONS TO ALL #PHL NETIZENS,BLOGGERS,MEDIA OUTLETS!!!#PabloPH #RescuePH #ReliefPH #SocialMedia #Philippines are more prepared now..
CGrimmie_CMArth	538125155	275878290638655488	null	Tue Dec 04 09:24:44 CET 2012	RT @ANCALERTS: #PabloPH RT @jeffcanoy: Took this photo earlier here in Hinatuan, Surigao del Sur. http://t.co/PSbBiddc
macsiomai	17694813	275878315741560832	null	Tue Dec 04 09:24:50 CET 2012	RT @ANCALERTS: #PabloPH RT @talktoGLOBE: (1/4) Globe Telecom experienced service interruption due to fiber optic cuts in areas of Davao City, CDO, Bukidnon
PIACentralViz	372066894	275878277237858304	null	Tue Dec 04 09:24:41 CET 2012	CEBU: PAL & Airphil Express cancelld 37 flights fr Ceb & Mla while CebPac cancelld 86 dom flights due to #PabloPH
curlydianne	229020438	275878266466869249	null	Tue Dec 04 09:24:38 CET 2012	RT @gmanetwork Typhoon #PabloPH is strongest storm to hit Mindanao in two decades http://t.co/3YEMULy0  via GMA NEWS
ruffyheredia	62529020	275878276717756416	null	Tue Dec 04 09:24:41 CET 2012	RT @ANCALERTS: #PabloPH RT @jeffcanoy: Took this photo earlier here in Hinatuan, Surigao del Sur. http://t.co/PSbBiddc
yogon	42361653	275878268362698752	null	Tue Dec 04 09:24:39 CET 2012	Wow #PabloPH, can you just leave and go devastate something else, like the Chinese government.
maxenemagalona	43091992	275878290760294401	null	Tue Dec 04 09:24:44 CET 2012	RT @iamAnicia: Prayers for Visayas and Mindanao #LesserifnotZerocasualtyplease #PabloPH @officialTIMYAP @maxenemagalona @IAmDerekRamsay
ziyahkoh	61931050	275878317293461505	null	Tue Dec 04 09:24:51 CET 2012	RT @TheodoreBoborol: Praying for the safety of my family and friends in Visayas and Mindanao. #PabloPH
tatasheen07	594286490	275878314554576896	null	Tue Dec 04 09:24:50 CET 2012	RT @dost_pagasa: 4:18pm: #PabloPH heavy-intense rains xpected for the nxt 3 hrs over Dumaguete City, Staton & adjacent towns... http://t.co/xIPLjmFp
iamyzzelle24	151364316	275878363443380224	null	Tue Dec 04 09:25:02 CET 2012	RT @TheodoreBoborol: Praying for the safety of my family and friends in Visayas and Mindanao. #PabloPH
explorecdo	108974034	275878370082967552	null	Tue Dec 04 09:25:04 CET 2012	Flood water already rising at Carmen Bridge #CDO #PabloPh via http://t.co/cTqig4C3 http://t.co/KoZxQRBQ
zmarjalit	635404328	275878351640604672	null	Tue Dec 04 09:24:59 CET 2012	RT @cebudailynews: #PabloPH expected to pass south of Cebu around 6 to 8pm, says PAGASA's Oscar Tabada during PDRRMC| @dalegisrael
Orville_Tadle	15324905	275878351326031872	null	Tue Dec 04 09:24:59 CET 2012	RT @WebStalker: CONGRATULATIONS TO ALL #PHL NETIZENS,BLOGGERS,MEDIA OUTLETS!!!#PabloPH #RescuePH #ReliefPH #SocialMedia #Philippines are more prepared now..
ManilaSetba	708302767	275878371341242370	null	Tue Dec 04 09:25:03 CET 2012	#PabloPH keep safe everyone...
aceople	272284931	275878403524149248	null	Tue Dec 04 09:25:11 CET 2012	Good job #Noah -- "@nababaha: We are seeing another Sendong. Only this time we are more prepared. #PabloPH"
PhilYouthDel	415989428	275878403700310016	null	Tue Dec 04 09:25:11 CET 2012	RT @dost_pagasa: 4:18pm: #PabloPH heavy-intense rains xpected for the nxt 3 hrs over Dumaguete City, Staton & adjacent towns... http://t.co/xIPLjmFp
gmanetwork	39455426	275878406997041152	null	Tue Dec 04 09:25:12 CET 2012	PAGASA: At 3PM, the eye of Typhoon #PabloPH was located at 90km Southeast of Dumaguete City (8.9°N 123.9°E). | via @dost_pagasa
itosiGuienGarma	342082533	275878414605512704	null	Tue Dec 04 09:25:14 CET 2012	RT @explorecdo: Flood water already rising at Carmen Bridge #CDO #PabloPh via http://t.co/cTqig4C3 http://t.co/KoZxQRBQ
savaruthy	80279548	275878429725966336	null	Tue Dec 04 09:25:17 CET 2012	RT @YouScoopGMA: Strong waves hit coast line along the Boulevard in Surigao City: http://t.co/PkS8lyNO #PabloPH
GEGNewsOnline	725532638	275878416480366592	null	Tue Dec 04 09:25:14 CET 2012	RT @explorecdo: Flood water already rising at Carmen Bridge #CDO #PabloPh via http://t.co/cTqig4C3 http://t.co/KoZxQRBQ
News5AKSYON	133152120	275878502849445888	null	Tue Dec 04 09:25:35 CET 2012	RT @PIACentralViz: CEBU: PAL & Airphil Express cancelld 37 flights fr Ceb & Mla while CebPac cancelld 86 dom flights due to #PabloPH
NeilAndrex	78521452	275878456619851776	null	Tue Dec 04 09:25:24 CET 2012	Dark clouds already covering the sky. Stay safe. Here comes #PabloPH
beautletdown	39956644	275878487057903617	null	Tue Dec 04 09:25:31 CET 2012	Ladies and gentlemen, #PabloPH has landed in Dumaguete. Stay indoors. Keep calm. God bless!
RealPatrick31	533822230	275878488219734016	null	Tue Dec 04 09:25:31 CET 2012	RT @dost_pagasa: 4:18pm: #PabloPH heavy-intense rains xpected for the nxt 3 hrs over Dumaguete City, Staton & adjacent towns... http://t.co/xIPLjmFp
RailonDeniega	700898750	275878459400658945	null	Tue Dec 04 09:25:24 CET 2012	#PabloPH Signal No.2 ?
jquinio	39249725	275878496935493632	null	Tue Dec 04 09:25:33 CET 2012	RT @naivebutvain: Praying for those who are experiencing #PabloPH right now.
jumarjomar	84326694	275878469542481920	null	Tue Dec 04 09:25:27 CET 2012	:( Be safe, Mindanao! RT @gmanetwork: Typhoon #PabloPH is strongest storm to hit Mindanao in two decades http://t.co/SzJMSqYr via GMA NEWS
HappySweetMikay	65562648	275878476496654337	null	Tue Dec 04 09:25:29 CET 2012	RT @dost_pagasa: 4:18pm: #PabloPH heavy-intense rains xpected for the nxt 3 hrs over Dumaguete City, Staton & adjacent towns... http://t.co/xIPLjmFp
keiemveepee	260188349	275878516556447744	null	Tue Dec 04 09:25:38 CET 2012	RT @ANCALERTS: #PabloPH RT @jeffcanoy: Took this photo earlier here in Hinatuan, Surigao del Sur. http://t.co/PSbBiddc
shobecellyne	193621039	275878522818527232	null	Tue Dec 04 09:25:40 CET 2012	RT @gmanetwork: Typhoon #PabloPH is strongest storm to hit Mindanao in two decades http://t.co/3FWbLb2P via GMA NEWS
FloriBennYh	77073656	275878544586989568	null	Tue Dec 04 09:25:45 CET 2012	#PabloPH it's GUSTS are strong enough to send HOUSES flyin into the AIR!  #cebu
TVPCV	118613879	275878592452374528	null	Tue Dec 04 09:25:56 CET 2012	RT @dost_pagasa: 4:18pm: #PabloPH heavy-intense rains xpected for the nxt 3 hrs over Dumaguete City, Staton & adjacent towns... http://t.co/xIPLjmFp
msDiocile_Ann	62534760	275878565415886849	null	Tue Dec 04 09:25:50 CET 2012	RT @TheodoreBoborol: Praying for the safety of my family and friends in Visayas and Mindanao. #PabloPH
ssepph	118051699	275878576727920640	null	Tue Dec 04 09:25:52 CET 2012	RT @dost_pagasa: 04:0pm: #PabloPH heavy rains is expected to prevail for the next 3hrs overTacloban City & adjacent towns #Leyte... http://t.co/TErl7EXY
MrHammerRoa	234684041	275878596436975616	null	Tue Dec 04 09:25:57 CET 2012	.@vicmadz your updates on #pabloPH and #CDO's condition has been very helpful. Thank you!
yogon	42361653	275878591185690624	null	Tue Dec 04 09:25:56 CET 2012	Wow #PabloPH, can you just leave now and go devastate something else, like the Chinese government?!
gengmarkdhen18	922395230	275878535359520770	null	Tue Dec 04 09:25:43 CET 2012	God, keep our families and loved ones under your care. #PabloPH
KATRINAngels	345426226	275878571237572608	null	Tue Dec 04 09:25:51 CET 2012	Good Afternoon, Angels!   Keep Safe, everyone!  #PabloPH http://t.co/8d7ts2K7
yienne	64142486	275878668100845570	null	Tue Dec 04 09:26:14 CET 2012	Still stuck in the office even with typhoon Bapho #pabloPH battering outside... :(
nickdael	51687777	275878635032965120	null	Tue Dec 04 09:26:06 CET 2012	RT @PIACentralViz: NEGROS ORIENTAL: 13 families living along Ocoy River in Sibulan were evacuated to municipal covered auditorium. #PabloPH
japoi48	144139492	275878617572065281	null	Tue Dec 04 09:26:02 CET 2012	Hoping there's not much casualty. Now that the skies are clearing. #PabloPH
rmdonut	361759673	275878641831915521	null	Tue Dec 04 09:26:08 CET 2012	RT @ABSCBNNews: RT @jeffcanoy: Took this photo earlier here in Hinatuan, Surigao del Sur. http://t.co/ys7f25LF #PabloPH
sarcaXIM	288029384	275878638753312768	null	Tue Dec 04 09:26:07 CET 2012	RT @dost_pagasa: 4:18pm: #PabloPH heavy-intense rains xpected for the nxt 3 hrs over Dumaguete City, Staton & adjacent towns... http://t.co/xIPLjmFp
marjiii	36914667	275878678880219136	null	Tue Dec 04 09:26:17 CET 2012	RT @explorecdo: Flood water already rising at Carmen Bridge #CDO #PabloPh via http://t.co/cTqig4C3 http://t.co/KoZxQRBQ
thethird92	45516117	275878682478915584	null	Tue Dec 04 09:26:18 CET 2012	RT @gmanetwork: Typhoon #PabloPH is strongest storm to hit Mindanao in two decades http://t.co/3FWbLb2P via GMA NEWS
cofimom	41843282	275878686937460736	null	Tue Dec 04 09:26:19 CET 2012	RT @beautletdown: Ladies and gentlemen, #PabloPH has landed in Dumaguete. Stay indoors. Keep calm. God bless!
mykeljviray	903795636	275878701818859520	null	Tue Dec 04 09:26:22 CET 2012	"@yogon: Wow #PabloPH, can you just leave and go devastate something else, like the Chinese government." - Oh please Pablo! Please! LOL
carmelmariec	21449198	275878694332018688	null	Tue Dec 04 09:26:20 CET 2012	RT @ANCALERTS: #PabloPH RT ‏@talk2GLOBE 3/4) temporarily experience difficulties sending, receiving text messages, making calls, connecting to the internet
rmdonut	361759673	275878710811451392	null	Tue Dec 04 09:26:24 CET 2012	RT @ANCALERTS: #PabloPH RT @jeffcanoy: Took this photo earlier here in Hinatuan, Surigao del Sur. http://t.co/PSbBiddc
ijamzkii	367634680	275878702649335808	null	Tue Dec 04 09:26:22 CET 2012	Oh my gosh! This is becoming ultra scary. :( #PabloPH
JPDelrosarioII	86515223	275878759234686976	null	Tue Dec 04 09:26:36 CET 2012	RT @rapplerdotcom: How is #PabloPH affecting your area? Send us your photos, videos, or reports! We're compiling them here: http://t.co/dM8vAjFI Use #Rappler.
News5AKSYON	133152120	275878775030419458	null	Tue Dec 04 09:26:40 CET 2012	RT @dost_pagasa: 4:18pm: #PabloPH heavy-intense rains xpected for the nxt 3hrs over Dumaguete, Staton & adjacent towns http://t.co/0zLO8gGV
akoaysipau	80548422	275878749554233344	null	Tue Dec 04 09:26:34 CET 2012	Cloudy skies... but bad weather can't stop me from tweeting... #PabloPH
